avgmaxtmp,avgmintmp,avgtmp,Geography,precipitation
90.72727273,35.54545455,65.27272727,"Sumiton city, Alabama",4.427272727
86.81818182,41.27272727,68.09090909,"Summerdale town, Alabama",0.4
90,32.63636364,62.09090909,"Susan Moore town, Alabama",2.354545455
94.18181818,35.36363636,65.54545455,"Sweet Water town, Alabama",4.118181818
90.45454545,38,64.63636364,"Sylacauga city, Alabama",4.154545455
90.72727273,35.54545455,65.27272727,"Sylvania town, Alabama",4.427272727
90.72727273,35.54545455,65.27272727,"Sylvan Springs town, Alabama",4.427272727
90.45454545,33.81818182,63.90909091,"Talladega city, Alabama",3.736363636
90.45454545,38,64.63636364,"Talladega Springs town, Alabama",4.154545455
90.45454545,39,65.27272727,"Tallassee city, Alabama",3.272727273
90.72727273,35.54545455,65.27272727,"Tarrant city, Alabama",4.427272727
92.81818182,41.45454545,68.18181818,"Taylor town, Alabama",4
92.72727273,35.27272727,65.45454545,"Thomaston town, Alabama",3.554545455
92.90909091,36.45454545,66.45454545,"Thomasville city, Alabama",4.009090909
90.45454545,38,64.63636364,"Thorsby town, Alabama",4.154545455
91.09090909,33.36363636,63.45454545,"Town Creek town, Alabama",3.736363636
94.18181818,35.36363636,65.54545455,"Toxey town, Alabama",4.118181818
90.72727273,35.54545455,65.27272727,"Trafford town, Alabama",4.427272727
88.45454545,32.54545455,61.63636364,"Triana town, Alabama",0.063636364
90.54545455,32.72727273,62.72727273,"Trinity town, Alabama",3.263636364
90.81818182,39.45454545,66.54545455,"Troy city, Alabama",2.181818182
90.72727273,35.54545455,65.27272727,"Trussville city, Alabama",4.427272727
92.72727273,35.27272727,65.45454545,"Tuscaloosa city, Alabama",3.554545455
91.09090909,33.36363636,63.45454545,"Tuscumbia city, Alabama",3.736363636
90.45454545,39,65.27272727,"Tuskegee city, Alabama",3.272727273
90.36363636,35.72727273,65.27272727,"Twin town, Alabama",4.072727273
92.72727273,35.27272727,65.45454545,"Union town, Alabama",3.554545455
88.45454545,32.54545455,61.63636364,"Union Grove town, Alabama",0.063636364
89.63636364,39.45454545,66.36363636,"Union Springs city, Alabama",0.709090909
92.72727273,35.27272727,65.45454545,"Uniontown town, Alabama",3.554545455
90.45454545,39,65.27272727,"Valley city, Alabama",3.272727273
93,36.90909091,66.72727273,"Valley Grande city, Alabama",3.927272727
92.63636364,32.54545455,62.90909091,"Valley Head town, Alabama",3.754545455
92.72727273,35.27272727,65.45454545,"Vance town, Alabama",3.554545455
90.36363636,35.72727273,65.27272727,"Vernon city, Alabama",4.072727273
90.72727273,35.54545455,65.27272727,"Vestavia Hills city, Alabama",4.427272727
91.90909091,35.18181818,64.72727273,"Vina town, Alabama",4.3
90.72727273,35.54545455,65.27272727,"Vincent town, Alabama",4.427272727
92.90909091,36.45454545,66.45454545,"Vredenburgh town, Alabama",4.009090909
90.45454545,33.81818182,63.90909091,"Wadley town, Alabama",3.736363636
90.45454545,33.81818182,63.90909091,"Waldo town, Alabama",3.736363636
90,32.63636364,62.09090909,"Walnut Grove town, Alabama",2.354545455
90.72727273,35.54545455,65.27272727,"Warrior city, Alabama",4.427272727
91.09090909,33.36363636,63.45454545,"Waterloo town, Alabama",3.736363636
90.45454545,39,65.27272727,"Waverly town, Alabama",3.272727273
90.45454545,33.81818182,63.90909091,"Weaver city, Alabama",3.736363636
92.81818182,41.45454545,68.18181818,"Webb town, Alabama",4
90.45454545,33.81818182,63.90909091,"Wedowee town, Alabama",3.736363636
90.45454545,38,64.63636364,"West Blocton town, Alabama",4.154545455
90.72727273,35.54545455,65.27272727,"West Jefferson town, Alabama",4.427272727
90.72727273,35.54545455,65.27272727,"Westover town, Alabama",4.427272727
88.45454545,32.54545455,61.63636364,"West Point town, Alabama",0.063636364
92.18181818,39.90909091,68.45454545,"Wetumpka city, Alabama",4.409090909
93,36.90909091,66.72727273,"White Hall town, Alabama",3.927272727
90.45454545,38,64.63636364,"Wilsonville town, Alabama",4.154545455
90.45454545,38,64.63636364,"Wilton town, Alabama",4.154545455
90.36363636,35.72727273,65.27272727,"Winfield city, Alabama",4.072727273
90.45454545,33.81818182,63.90909091,"Woodland town, Alabama",3.736363636
90.45454545,38,64.63636364,"Woodstock town, Alabama",4.154545455
90.72727273,35.54545455,65.27272727,"Woodville town, Alabama",4.427272727
92.90909091,36.45454545,66.45454545,"Yellow Bluff town, Alabama",4.009090909
94.18181818,35.36363636,65.54545455,"York city, Alabama",4.118181818
59.90909091,24.45454545,41.27272727,"Adak city, Alaska",1.090909091
53.36363636,27.18181818,32.45454545,"Akhiok city, Alaska",0.481818182
63.09090909,0.272727273,31.72727273,"Akiak city, Alaska",1.845454545
64.54545455,26.27272727,41.45454545,"Akutan city, Alaska",2.327272727
55.72727273,1.545454545,29.63636364,"Alakanuk city, Alaska",0.345454545
61.45454545,6.545454545,35.36363636,"Aleknagik city, Alaska",0.118181818
59.81818182,-13.90909091,26.09090909,"Allakaket city, Alaska",1.309090909
58.72727273,-7.545454545,26.54545455,"Ambler city, Alaska",0.027272727
55.36363636,-12.90909091,18.63636364,"Anaktuvuk Pass city, Alaska",0.172727273
68.54545455,-7.909090909,30.63636364,"Anderson city, Alaska",5.918181818
80.72727273,21.27272727,43.81818182,"Angoon city, Alaska",1.072727273
65.27272727,-2.909090909,32.18181818,"Aniak city, Alaska",0.672727273
59.63636364,0,30.90909091,"Anvik city, Alaska",0.318181818
55.36363636,26.09090909,40.81818182,"Atka city, Alaska",1.090909091
49.63636364,-13.45454545,14.54545455,"Atqasuk city, Alaska",0.118181818
46.27272727,-10.36363636,15.45454545,"Barrow city, Alaska",0.418181818
63.09090909,0.272727273,31.72727273,"Bethel city, Alaska",1.845454545
59.81818182,-13.90909091,26.09090909,"Bettles city, Alaska",1.309090909
56.18181818,-7.454545455,22.90909091,"Brevig Mission city, Alaska",0.636363636
58.09090909,-10,23.63636364,"Buckland city, Alaska",0.027272727
54.36363636,6.636363636,30.18181818,"Chefornak city, Alaska",0.290909091
53.81818182,2,28.63636364,"Chevak city, Alaska",0.536363636
59.72727273,23.18181818,40.36363636,"Chignik city, Alaska",2.572727273
65.27272727,-2.909090909,32.18181818,"Chuathbaluk city, Alaska",0.672727273
61.45454545,6.545454545,35.36363636,"Clark's Point city, Alaska",0.118181818
70.45454545,25.09090909,46,"Coffman Cove city, Alaska",7.136363636
58.18181818,17.63636364,38.54545455,"Cold Bay city, Alaska",3.1
65.90909091,12.36363636,40.18181818,"Cordova city, Alaska",5.372727273
70.45454545,25.09090909,46,"Craig city, Alaska",7.136363636
55.63636364,-8.454545455,23.63636364,"Deering city, Alaska",0.409090909
66.18181818,-4.454545455,31.72727273,"Delta Junction city, Alaska",0.918181818
61.45454545,6.545454545,35.36363636,"Dillingham city, Alaska",0.118181818
47.36363636,9.363636364,26.27272727,"Diomede city, Alaska",0.809090909
67.36363636,-14.36363636,28.72727273,"Eagle city, Alaska",0.963636364
70.45454545,25.09090909,46,"Edna Bay city, Alaska",7.136363636
63.09090909,0.272727273,31.72727273,"Eek city, Alaska",1.845454545
59.63636364,7.909090909,35.09090909,"Egegik city, Alaska",0.609090909
58,5.272727273,31.36363636,"Ekwok city, Alaska",0.418181818
54.54545455,-2.545454545,28,"Elim city, Alaska",0.372727273
55.72727273,1.545454545,29.63636364,"Emmonak city, Alaska",0.345454545
65.36363636,-4.909090909,32.72727273,"Fairbanks city, Alaska",0.690909091
58.18181818,17.63636364,38.54545455,"False Pass city, Alaska",3.1
60,-12.63636364,25.36363636,"Fort Yukon city, Alaska",0
65,-8.545454545,28.54545455,"Galena city, Alaska",0.3
47.36363636,9.363636364,26.27272727,"Gambell city, Alaska",0.809090909
54.54545455,-2.545454545,28,"Golovin city, Alaska",0.372727273
50.54545455,8.454545455,30.81818182,"Goodnews Bay city, Alaska",0
59.63636364,0,30.90909091,"Grayling city, Alaska",0.318181818
64.81818182,13.63636364,41.63636364,"Gustavus city, Alaska",3.272727273
62.18181818,-3.545454545,30.63636364,"Holy Cross city, Alaska",0.281818182
60.63636364,15.27272727,39.63636364,"Homer city, Alaska",1.563636364
64.81818182,13.63636364,41.63636364,"Hoonah city, Alaska",3.272727273
53.81818182,2,28.63636364,"Hooper Bay city, Alaska",0.536363636
65.45454545,7.090909091,37.90909091,"Houston city, Alaska",0.381818182
59.81818182,-13.90909091,26.09090909,"Hughes city, Alaska",1.309090909
65,-8.545454545,28.54545455,"Huslia city, Alaska",0.3
70.45454545,25.09090909,46,"Hydaburg city, Alaska",7.136363636
59,19.54545455,41.27272727,"Kachemak city, Alaska",0.427272727
65.81818182,21.81818182,43.45454545,"Kake city, Alaska",1.681818182
60,-12.63636364,25.36363636,"Kaktovik city, Alaska",0
65.54545455,-10.45454545,28.54545455,"Kaltag city, Alaska",1.681818182
70.45454545,25.09090909,46,"Kasaan city, Alaska",7.136363636
64.72727273,5.272727273,37.54545455,"Kenai city, Alaska",1.3
67.36363636,23.54545455,45.63636364,"Ketchikan city, Alaska",12.27272727
53.09090909,0.090909091,25.36363636,"Kiana city, Alaska",0.218181818
54.72727273,19.45454545,38.45454545,"King Cove city, Alaska",1.445454545
56.18181818,-7.454545455,22.90909091,"Kivalina city, Alaska",0.636363636
70.45454545,25.09090909,46,"Klawock city, Alaska",7.136363636
58.72727273,-7.545454545,26.54545455,"Kobuk city, Alaska",0.027272727
62.90909091,17.81818182,41.09090909,"Kodiak city, Alaska",6.209090909
55.72727273,1.545454545,29.63636364,"Kotlik city, Alaska",0.345454545
54.27272727,-4.272727273,24.36363636,"Kotzebue city, Alaska",0.981818182
61.45454545,-1.181818182,28.90909091,"Koyuk city, Alaska",0.254545455
65,-8.545454545,28.54545455,"Koyukuk city, Alaska",0.3
63.09090909,0.272727273,31.72727273,"Kwethluk city, Alaska",1.845454545
53.36363636,27.18181818,32.45454545,"Larsen Bay city, Alaska",0.481818182
62,-4,31.36363636,"Lower Kalskag city, Alaska",0.854545455
66.81818182,-7.363636364,30.18181818,"McGrath city, Alaska",1.5
59.72727273,5.454545455,35.27272727,"Manokotak city, Alaska",1.327272727
58.45454545,-2.363636364,30.09090909,"Marshall city, Alaska",0.427272727
54.36363636,6.636363636,30.18181818,"Mekoryuk city, Alaska",0.290909091
57.27272727,2.181818182,28.72727273,"Mountain Village city, Alaska",0.354545455
63.09090909,0.272727273,31.72727273,"Napakiak city, Alaska",1.845454545
63.09090909,0.272727273,31.72727273,"Napaskiak city, Alaska",1.845454545
68.54545455,-7.909090909,30.63636364,"Nenana city, Alaska",5.918181818
63.54545455,6.727272727,35.81818182,"Newhalen city, Alaska",1.881818182
58,5.272727273,31.36363636,"New Stuyahok city, Alaska",0.418181818
54.36363636,6.636363636,30.18181818,"Nightmute city, Alaska",0.290909091
64.45454545,-6.181818182,29.36363636,"Nikolai city, Alaska",0.390909091
55.72727273,1.545454545,29.63636364,"Nome city, Alaska",0.345454545
63.54545455,6.727272727,35.81818182,"Nondalton city, Alaska",1.881818182
53.09090909,0.090909091,25.36363636,"Noorvik city, Alaska",0.218181818
65.36363636,-4.909090909,32.72727273,"North Pole city, Alaska",0.690909091
55.36363636,-12.90909091,18.63636364,"Nuiqsut city, Alaska",0.172727273
65.54545455,-10.45454545,28.54545455,"Nulato city, Alaska",1.681818182
55.72727273,1.545454545,29.63636364,"Nunam Iqua city, Alaska",0.345454545
63.09090909,0.272727273,31.72727273,"Nunapitchuk city, Alaska",1.845454545
53.36363636,27.18181818,32.45454545,"Old Harbor city, Alaska",0.481818182
62.90909091,17.81818182,41.09090909,"Ouzinkie city, Alaska",6.209090909
67,10.45454545,37.63636364,"Palmer city, Alaska",0.709090909
60.72727273,28.36363636,43.36363636,"Pelican city, Alaska",4.536363636
60.09090909,9.818181818,35,"Pilot Point city, Alaska",0.418181818
58.18181818,3.272727273,29.72727273,"Pilot Station city, Alaska",0.263636364
50.54545455,8.454545455,30.81818182,"Platinum city, Alaska",0
56.18181818,-7.454545455,22.90909091,"Point Hope city, Alaska",0.636363636
60.18181818,5.272727273,37,"Port Heiden city, Alaska",0.527272727
62.90909091,17.81818182,41.09090909,"Port Lions city, Alaska",6.209090909
50.54545455,8.454545455,30.81818182,"Quinhagak city, Alaska",0
59.45454545,-3,29.09090909,"Ruby city, Alaska",0.327272727
60.90909091,-4.545454545,30.45454545,"Russian Mission city, Alaska",0.418181818
57.81818182,20.36363636,40.36363636,"Sand Point city, Alaska",0.763636364
47.36363636,9.363636364,26.27272727,"Savoonga city, Alaska",0.809090909
67.36363636,23.54545455,45.63636364,"Saxman city, Alaska",12.27272727
53.81818182,2,28.63636364,"Scammon Bay city, Alaska",0.536363636
53.09090909,0.090909091,25.36363636,"Selawik city, Alaska",0.218181818
62.81818182,17.90909091,39.27272727,"Seldovia city, Alaska",1.754545455
65.36363636,18.45454545,39.81818182,"Seward city, Alaska",4.3
59.63636364,0,30.90909091,"Shageluk city, Alaska",0.318181818
61.45454545,-1.181818182,28.90909091,"Shaktoolik city, Alaska",0.254545455
56.18181818,-7.454545455,22.90909091,"Shishmaref city, Alaska",0.636363636
58.72727273,-7.545454545,26.54545455,"Shungnak city, Alaska",0.027272727
63.54545455,3,35.72727273,"Soldotna city, Alaska",0.290909091
54.54545455,-2.545454545,28,"Stebbins city, Alaska",0.372727273
61.63636364,-10.81818182,28.45454545,"Tanana city, Alaska",0.772727273
56.18181818,-7.454545455,22.90909091,"Teller city, Alaska",0.636363636
64.81818182,13.63636364,41.63636364,"Tenakee Springs city, Alaska",3.272727273
70.45454545,25.09090909,46,"Thorne Bay city, Alaska",7.136363636
61.63636364,4.636363636,34.45454545,"Togiak city, Alaska",0.581818182
54.36363636,6.636363636,30.18181818,"Toksook Bay city, Alaska",0.290909091
61.45454545,-1.181818182,28.90909091,"Unalakleet city, Alaska",0.254545455
64.54545455,26.27272727,41.45454545,"Unalaska city, Alaska",2.327272727
62,-4,31.36363636,"Upper Kalskag city, Alaska",0.854545455
63.45454545,15.72727273,38.63636364,"Valdez city, Alaska",0.909090909
49.36363636,-11.54545455,16,"Wainwright city, Alaska",0.327272727
47.36363636,9.363636364,26.27272727,"Wales city, Alaska",0.809090909
65.45454545,7.090909091,37.90909091,"Wasilla city, Alaska",0.381818182
55.63636364,-8.454545455,23.63636364,"White Mountain city, Alaska",0.409090909
62.81818182,21.63636364,41,"Whittier city, Alaska",13.91818182
100.8181818,49.45454545,75.45454545,"Apache Junction city, Arizona",0.5
101.9090909,47,76.63636364,"Avondale city, Arizona",0.945454545
88.27272727,41.18181818,64.45454545,"Benson city, Arizona",0.190909091
94.63636364,33.45454545,65.54545455,"Bisbee city, Arizona",0.845454545
101.9090909,47,76.63636364,"Buckeye city, Arizona",0.945454545
104.6363636,50.27272727,77.81818182,"Bullhead City city, Arizona",0.2
87.72727273,28,58.54545455,"Camp Verde town, Arizona",0.9
100.4545455,48.36363636,75,"Carefree town, Arizona",0.481818182
99.90909091,43.72727273,73.27272727,"Casa Grande city, Arizona",0.563636364
100.4545455,48.36363636,75,"Cave Creek town, Arizona",0.481818182
103,50.27272727,77.63636364,"Chandler city, Arizona",0.490909091
87.72727273,28,58.54545455,"Chino Valley town, Arizona",0.9
87.72727273,28,58.54545455,"Clarkdale town, Arizona",0.9
98.09090909,37.18181818,69,"Clifton town, Arizona",0.518181818
94.54545455,39.18181818,66.54545455,"Colorado City town, Arizona",0.5
99.90909091,43.72727273,73.27272727,"Coolidge city, Arizona",0.563636364
80.45454545,12.81818182,50.09090909,"Cottonwood city, Arizona",0.781818182
87.72727273,28,58.54545455,"Dewey-Humboldt town, Arizona",0.9
94.63636364,33.45454545,65.54545455,"Douglas city, Arizona",0.845454545
98.09090909,37.18181818,69,"Duncan town, Arizona",0.518181818
89.45454545,21.18181818,58,"Eagar town, Arizona",0.609090909
101.9090909,47,76.63636364,"El Mirage city, Arizona",0.945454545
99.90909091,43.72727273,73.27272727,"Eloy city, Arizona",0.563636364
86.45454545,21.81818182,55.36363636,"Flagstaff city, Arizona",0.563636364
99.90909091,43.72727273,73.27272727,"Florence town, Arizona",0.563636364
100.8181818,49.45454545,75.45454545,"Fountain Hills town, Arizona",0.5
73.72727273,6.454545455,42.72727273,"Fredonia town, Arizona",0.845454545
104.0909091,48.27272727,80.90909091,"Gila Bend town, Arizona",0.218181818
103,50.27272727,77.63636364,"Gilbert town, Arizona",0.490909091
103,50.27272727,77.63636364,"Glendale city, Arizona",0.490909091
98.09090909,37.18181818,69,"Globe city, Arizona",0.518181818
101.9090909,47,76.63636364,"Goodyear city, Arizona",0.945454545
103,50.27272727,77.63636364,"Guadalupe town, Arizona",0.490909091
98.45454545,43.45454545,71.36363636,"Hayden town, Arizona",1.154545455
89.45454545,23.81818182,58.45454545,"Holbrook city, Arizona",0.381818182
91,39.18181818,66.81818182,"Huachuca City town, Arizona",1.190909091
87.72727273,28,58.54545455,"Jerome town, Arizona",0.9
98.45454545,43.45454545,71.36363636,"Kearny town, Arizona",1.154545455
94.72727273,32.36363636,64.90909091,"Kingman city, Arizona",0.518181818
104.6363636,50.27272727,77.81818182,"Lake Havasu City city, Arizona",0.2
101.9090909,47,76.63636364,"Litchfield Park city, Arizona",0.945454545
98.45454545,43.45454545,71.36363636,"Mammoth town, Arizona",1.154545455
98.45454545,43.45454545,71.36363636,"Marana town, Arizona",1.154545455
99.90909091,43.72727273,73.27272727,"Maricopa city, Arizona",0.563636364
103,50.27272727,77.63636364,"Mesa city, Arizona",0.490909091
98.09090909,37.18181818,69,"Miami town, Arizona",0.518181818
93.63636364,37.27272727,65.18181818,"Nogales city, Arizona",0.936363636
98.45454545,43.45454545,71.36363636,"Oro Valley town, Arizona",1.154545455
87.54545455,35.72727273,62,"Page city, Arizona",0.390909091
