id,Geography,stateAbbr,stateFullName
641,"Oro Valley, Arizona",AZ, Arizona
642,"Page, Arizona",AZ, Arizona
643,"Paradise Valley, Arizona",AZ, Arizona
644,"Parker, Arizona",AZ, Arizona
645,"Patagonia, Arizona",AZ, Arizona
646,"Payson, Arizona",AZ, Arizona
647,"Peoria, Arizona",AZ, Arizona
648,"Phoenix, Arizona",AZ, Arizona
649,"Pima, Arizona",AZ, Arizona
650,"Pinetop-Lakeside, Arizona",AZ, Arizona
651,"Prescott, Arizona",AZ, Arizona
652,"Prescott Valley, Arizona",AZ, Arizona
653,"Quartzsite, Arizona",AZ, Arizona
654,"Queen Creek, Arizona",AZ, Arizona
655,"Safford, Arizona",AZ, Arizona
656,"Sahuarita, Arizona",AZ, Arizona
657,"San Luis, Arizona",AZ, Arizona
658,"Scottsdale, Arizona",AZ, Arizona
659,"Sedona, Arizona",AZ, Arizona
660,"Show Low, Arizona",AZ, Arizona
661,"Sierra Vista, Arizona",AZ, Arizona
662,"Snowflake, Arizona",AZ, Arizona
663,"Somerton, Arizona",AZ, Arizona
664,"South Tucson, Arizona",AZ, Arizona
665,"Springerville, Arizona",AZ, Arizona
666,"Star Valley, Arizona",AZ, Arizona
667,"Superior, Arizona",AZ, Arizona
668,"Surprise, Arizona",AZ, Arizona
669,"Taylor, Arizona",AZ, Arizona
670,"Tempe, Arizona",AZ, Arizona
671,"Thatcher, Arizona",AZ, Arizona
672,"Tolleson, Arizona",AZ, Arizona
673,"Tombstone, Arizona",AZ, Arizona
674,"Tucson, Arizona",AZ, Arizona
675,"Tusayan, Arizona",AZ, Arizona
676,"Wellton, Arizona",AZ, Arizona
677,"Wickenburg, Arizona",AZ, Arizona
678,"Willcox, Arizona",AZ, Arizona
679,"Williams, Arizona",AZ, Arizona
680,"Winkelman, Arizona",AZ, Arizona
681,"Winslow, Arizona",AZ, Arizona
682,"Young, Arizona",AZ, Arizona
683,"Yuma, Arizona",AZ, Arizona
684,"Adona, Arkansas",AR, Arkansas
685,"Alexander, Arkansas",AR, Arkansas
686,"Alicia, Arkansas",AR, Arkansas
687,"Allport, Arkansas",AR, Arkansas
688,"Alma, Arkansas",AR, Arkansas
689,"Almyra, Arkansas",AR, Arkansas
690,"Alpena, Arkansas",AR, Arkansas
691,"Altheimer, Arkansas",AR, Arkansas
692,"Altus, Arkansas",AR, Arkansas
693,"Amagon, Arkansas",AR, Arkansas
694,"Amity, Arkansas",AR, Arkansas
695,"Anthonyville, Arkansas",AR, Arkansas
696,"Antoine, Arkansas",AR, Arkansas
697,"Arkadelphia, Arkansas",AR, Arkansas
698,"Arkansas City, Arkansas",AR, Arkansas
699,"Ashdown, Arkansas",AR, Arkansas
700,"Ash Flat, Arkansas",AR, Arkansas
701,"Atkins, Arkansas",AR, Arkansas
702,"Aubrey, Arkansas",AR, Arkansas
703,"Augusta, Arkansas",AR, Arkansas
704,"Austin, Arkansas",AR, Arkansas
705,"Avoca, Arkansas",AR, Arkansas
706,"Bald Knob, Arkansas",AR, Arkansas
707,"Banks, Arkansas",AR, Arkansas
708,"Barling, Arkansas",AR, Arkansas
709,"Bassett, Arkansas",AR, Arkansas
710,"Batesville, Arkansas",AR, Arkansas
711,"Bauxite, Arkansas",AR, Arkansas
712,"Bay, Arkansas",AR, Arkansas
713,"Bearden, Arkansas",AR, Arkansas
714,"Beaver, Arkansas",AR, Arkansas
715,"Beebe, Arkansas",AR, Arkansas
716,"Beedeville, Arkansas",AR, Arkansas
717,"Bella Vista, Arkansas",AR, Arkansas
718,"Bellefonte, Arkansas",AR, Arkansas
719,"Belleville, Arkansas",AR, Arkansas
720,"Ben Lomond, Arkansas",AR, Arkansas
721,"Benton, Arkansas",AR, Arkansas
722,"Bentonville, Arkansas",AR, Arkansas
723,"Bergman, Arkansas",AR, Arkansas
724,"Berryville, Arkansas",AR, Arkansas
725,"Bethel Heights, Arkansas",AR, Arkansas
726,"Bigelow, Arkansas",AR, Arkansas
727,"Big Flat, Arkansas",AR, Arkansas
728,"Biggers, Arkansas",AR, Arkansas
729,"Birdsong, Arkansas",AR, Arkansas
730,"Black Oak, Arkansas",AR, Arkansas
731,"Black Rock, Arkansas",AR, Arkansas
732,"Black Springs, Arkansas",AR, Arkansas
733,"Blevins, Arkansas",AR, Arkansas
734,"Blue Eye, Arkansas",AR, Arkansas
735,"Blue Mountain, Arkansas",AR, Arkansas
736,"Bluff City, Arkansas",AR, Arkansas
737,"Blytheville, Arkansas",AR, Arkansas
738,"Bodcaw, Arkansas",AR, Arkansas
739,"Bonanza, Arkansas",AR, Arkansas
740,"Bono, Arkansas",AR, Arkansas
741,"Booneville, Arkansas",AR, Arkansas
742,"Bradford, Arkansas",AR, Arkansas
743,"Bradley, Arkansas",AR, Arkansas
744,"Branch, Arkansas",AR, Arkansas
745,"Briarcliff, Arkansas",AR, Arkansas
746,"Brinkley, Arkansas",AR, Arkansas
747,"Brookland, Arkansas",AR, Arkansas
748,"Bryant, Arkansas",AR, Arkansas
749,"Buckner, Arkansas",AR, Arkansas
750,"Bull Shoals, Arkansas",AR, Arkansas
751,"Burdette, Arkansas",AR, Arkansas
752,"Cabot, Arkansas",AR, Arkansas
753,"Caddo Valley, Arkansas",AR, Arkansas
754,"Caldwell, Arkansas",AR, Arkansas
755,"Cale, Arkansas",AR, Arkansas
756,"Calico Rock, Arkansas",AR, Arkansas
757,"Calion, Arkansas",AR, Arkansas
758,"Camden, Arkansas",AR, Arkansas
759,"Cammack Village, Arkansas",AR, Arkansas
760,"Campbell Station, Arkansas",AR, Arkansas
761,"Caraway, Arkansas",AR, Arkansas
762,"Carlisle, Arkansas",AR, Arkansas
763,"Carthage, Arkansas",AR, Arkansas
764,"Casa, Arkansas",AR, Arkansas
765,"Cash, Arkansas",AR, Arkansas
766,"Caulksville, Arkansas",AR, Arkansas
767,"Cave City, Arkansas",AR, Arkansas
768,"Cave Springs, Arkansas",AR, Arkansas
769,"Cedarville, Arkansas",AR, Arkansas
770,"Centerton, Arkansas",AR, Arkansas
771,"Central City, Arkansas",AR, Arkansas
772,"Charleston, Arkansas",AR, Arkansas
773,"Cherokee Village, Arkansas",AR, Arkansas
774,"Cherry Valley, Arkansas",AR, Arkansas
775,"Chester, Arkansas",AR, Arkansas
776,"Chidester, Arkansas",AR, Arkansas
777,"Clarendon, Arkansas",AR, Arkansas
778,"Clarkedale, Arkansas",AR, Arkansas
779,"Clarksville, Arkansas",AR, Arkansas
780,"Clinton, Arkansas",AR, Arkansas
781,"Coal Hill, Arkansas",AR, Arkansas
782,"College City, Arkansas",AR, Arkansas
783,"Colt, Arkansas",AR, Arkansas
784,"Concord, Arkansas",AR, Arkansas
785,"Conway, Arkansas",AR, Arkansas
786,"Corinth, Arkansas",AR, Arkansas
787,"Corning, Arkansas",AR, Arkansas
788,"Cotter, Arkansas",AR, Arkansas
789,"Cotton Plant, Arkansas",AR, Arkansas
790,"Cove, Arkansas",AR, Arkansas
791,"Coy, Arkansas",AR, Arkansas
792,"Crawfordsville, Arkansas",AR, Arkansas
793,"Crossett, Arkansas",AR, Arkansas
794,"Cushman, Arkansas",AR, Arkansas
795,"Daisy, Arkansas",AR, Arkansas
796,"Damascus, Arkansas",AR, Arkansas
797,"Danville, Arkansas",AR, Arkansas
798,"Dardanelle, Arkansas",AR, Arkansas
799,"Datto, Arkansas",AR, Arkansas
800,"Decatur, Arkansas",AR, Arkansas
801,"Delaplaine, Arkansas",AR, Arkansas
802,"Delight, Arkansas",AR, Arkansas
803,"Dell, Arkansas",AR, Arkansas
804,"Denning, Arkansas",AR, Arkansas
805,"De Queen, Arkansas",AR, Arkansas
806,"Dermott, Arkansas",AR, Arkansas
807,"Des Arc, Arkansas",AR, Arkansas
808,"De Valls Bluff, Arkansas",AR, Arkansas
809,"DeWitt, Arkansas",AR, Arkansas
810,"Diamond City, Arkansas",AR, Arkansas
811,"Diaz, Arkansas",AR, Arkansas
812,"Dierks, Arkansas",AR, Arkansas
813,"Donaldson, Arkansas",AR, Arkansas
814,"Dover, Arkansas",AR, Arkansas
815,"Dumas, Arkansas",AR, Arkansas
816,"Dyer, Arkansas",AR, Arkansas
817,"Dyess, Arkansas",AR, Arkansas
818,"Earle, Arkansas",AR, Arkansas
819,"East Camden, Arkansas",AR, Arkansas
820,"Edmondson, Arkansas",AR, Arkansas
821,"Egypt, Arkansas",AR, Arkansas
822,"Elaine, Arkansas",AR, Arkansas
823,"El Dorado, Arkansas",AR, Arkansas
824,"Elkins, Arkansas",AR, Arkansas
825,"Elm Springs, Arkansas",AR, Arkansas
826,"Emerson, Arkansas",AR, Arkansas
827,"Emmet, Arkansas",AR, Arkansas
828,"England, Arkansas",AR, Arkansas
829,"Enola, Arkansas",AR, Arkansas
830,"Etowah, Arkansas",AR, Arkansas
831,"Eudora, Arkansas",AR, Arkansas
832,"Eureka Springs, Arkansas",AR, Arkansas
833,"Evening Shade, Arkansas",AR, Arkansas
834,"Everton, Arkansas",AR, Arkansas
835,"Fairfield Bay, Arkansas",AR, Arkansas
836,"Fargo, Arkansas",AR, Arkansas
837,"Farmington, Arkansas",AR, Arkansas
838,"Fayetteville, Arkansas",AR, Arkansas
839,"Felsenthal, Arkansas",AR, Arkansas
840,"Fifty-Six, Arkansas",AR, Arkansas
841,"Fisher, Arkansas",AR, Arkansas
842,"Flippin, Arkansas",AR, Arkansas
843,"Fordyce, Arkansas",AR, Arkansas
844,"Foreman, Arkansas",AR, Arkansas
845,"Forrest City, Arkansas",AR, Arkansas
846,"Fort Smith, Arkansas",AR, Arkansas
847,"Fouke, Arkansas",AR, Arkansas
848,"Fountain Hill, Arkansas",AR, Arkansas
849,"Fountain Lake, Arkansas",AR, Arkansas
850,"Fourche, Arkansas",AR, Arkansas
851,"Franklin, Arkansas",AR, Arkansas
852,"Fredonia (Biscoe), Arkansas",AR, Arkansas
853,"Friendship, Arkansas",AR, Arkansas
854,"Fulton, Arkansas",AR, Arkansas
855,"Garfield, Arkansas",AR, Arkansas
856,"Garland, Arkansas",AR, Arkansas
857,"Garner, Arkansas",AR, Arkansas
858,"Gassville, Arkansas",AR, Arkansas
859,"Gateway, Arkansas",AR, Arkansas
860,"Gentry, Arkansas",AR, Arkansas
861,"Gilbert, Arkansas",AR, Arkansas
862,"Gillett, Arkansas",AR, Arkansas
863,"Gillham, Arkansas",AR, Arkansas
864,"Gilmore, Arkansas",AR, Arkansas
865,"Glenwood, Arkansas",AR, Arkansas
866,"Goshen, Arkansas",AR, Arkansas
867,"Gosnell, Arkansas",AR, Arkansas
868,"Gould, Arkansas",AR, Arkansas
869,"Grady, Arkansas",AR, Arkansas
870,"Grannis, Arkansas",AR, Arkansas
871,"Gravette, Arkansas",AR, Arkansas
872,"Greenbrier, Arkansas",AR, Arkansas
873,"Green Forest, Arkansas",AR, Arkansas
874,"Greenland, Arkansas",AR, Arkansas
875,"Greenway, Arkansas",AR, Arkansas
876,"Greenwood, Arkansas",AR, Arkansas
877,"Greers Ferry, Arkansas",AR, Arkansas
878,"Griffithville, Arkansas",AR, Arkansas
879,"Grubbs, Arkansas",AR, Arkansas
880,"Guion, Arkansas",AR, Arkansas
881,"Gum Springs, Arkansas",AR, Arkansas
882,"Gurdon, Arkansas",AR, Arkansas
883,"Guy, Arkansas",AR, Arkansas
884,"Hackett, Arkansas",AR, Arkansas
885,"Hamburg, Arkansas",AR, Arkansas
886,"Hampton, Arkansas",AR, Arkansas
887,"Hardy, Arkansas",AR, Arkansas
888,"Harrell, Arkansas",AR, Arkansas
889,"Harrisburg, Arkansas",AR, Arkansas
890,"Harrison, Arkansas",AR, Arkansas
891,"Hartford, Arkansas",AR, Arkansas
892,"Hartman, Arkansas",AR, Arkansas
893,"Haskell, Arkansas",AR, Arkansas
894,"Hatfield, Arkansas",AR, Arkansas
895,"Havana, Arkansas",AR, Arkansas
896,"Haynes, Arkansas",AR, Arkansas
897,"Hazen, Arkansas",AR, Arkansas
898,"Heber Springs, Arkansas",AR, Arkansas
899,"Hector, Arkansas",AR, Arkansas
900,"Hermitage, Arkansas",AR, Arkansas
901,"Hickory Ridge, Arkansas",AR, Arkansas
902,"Higden, Arkansas",AR, Arkansas
903,"Higginson, Arkansas",AR, Arkansas
904,"Highfill, Arkansas",AR, Arkansas
905,"Highland, Arkansas",AR, Arkansas
906,"Hindsville, Arkansas",AR, Arkansas
907,"Holland, Arkansas",AR, Arkansas
908,"Holly Grove, Arkansas",AR, Arkansas
909,"Hope, Arkansas",AR, Arkansas
910,"Horatio, Arkansas",AR, Arkansas
911,"Horseshoe Bend, Arkansas",AR, Arkansas
912,"Horseshoe Lake, Arkansas",AR, Arkansas
913,"Hot Springs, Arkansas",AR, Arkansas
914,"Houston, Arkansas",AR, Arkansas
915,"Hoxie, Arkansas",AR, Arkansas
916,"Hughes, Arkansas",AR, Arkansas
917,"Humnoke, Arkansas",AR, Arkansas
918,"Humphrey, Arkansas",AR, Arkansas
919,"Hunter, Arkansas",AR, Arkansas
920,"Huntington, Arkansas",AR, Arkansas
921,"Huntsville, Arkansas",AR, Arkansas
922,"Huttig, Arkansas",AR, Arkansas
923,"Imboden, Arkansas",AR, Arkansas
924,"Jacksonport, Arkansas",AR, Arkansas
925,"Jacksonville, Arkansas",AR, Arkansas
926,"Jasper, Arkansas",AR, Arkansas
927,"Jennette, Arkansas",AR, Arkansas
928,"Jericho, Arkansas",AR, Arkansas
929,"Jerome, Arkansas",AR, Arkansas
930,"Johnson, Arkansas",AR, Arkansas
931,"Joiner, Arkansas",AR, Arkansas
932,"Jonesboro, Arkansas",AR, Arkansas
933,"Judsonia, Arkansas",AR, Arkansas
934,"Junction City, Arkansas",AR, Arkansas
935,"Keiser, Arkansas",AR, Arkansas
936,"Kensett, Arkansas",AR, Arkansas
937,"Keo, Arkansas",AR, Arkansas
938,"Kibler, Arkansas",AR, Arkansas
939,"Kingsland, Arkansas",AR, Arkansas
940,"Knobel, Arkansas",AR, Arkansas
941,"Knoxville, Arkansas",AR, Arkansas
942,"Lafe, Arkansas",AR, Arkansas
943,"LaGrange, Arkansas",AR, Arkansas
944,"Lake City, Arkansas",AR, Arkansas
945,"Lakeview, Arkansas",AR, Arkansas
946,"Lake View, Arkansas",AR, Arkansas
947,"Lake Village, Arkansas",AR, Arkansas
948,"Lamar, Arkansas",AR, Arkansas
949,"Lavaca, Arkansas",AR, Arkansas
950,"Leachville, Arkansas",AR, Arkansas
951,"Lead Hill, Arkansas",AR, Arkansas
952,"Leola, Arkansas",AR, Arkansas
953,"Lepanto, Arkansas",AR, Arkansas
954,"Leslie, Arkansas",AR, Arkansas
955,"Letona, Arkansas",AR, Arkansas
956,"Lewisville, Arkansas",AR, Arkansas
957,"Lexa, Arkansas",AR, Arkansas
958,"Lincoln, Arkansas",AR, Arkansas
959,"Little Flock, Arkansas",AR, Arkansas
960,"Little Rock, Arkansas",AR, Arkansas
961,"Lockesburg, Arkansas",AR, Arkansas
962,"London, Arkansas",AR, Arkansas
963,"Lonoke, Arkansas",AR, Arkansas
964,"Lonsdale, Arkansas",AR, Arkansas
965,"Louann, Arkansas",AR, Arkansas
966,"Lowell, Arkansas",AR, Arkansas
967,"Luxora, Arkansas",AR, Arkansas
968,"Lynn, Arkansas",AR, Arkansas
969,"McCaskill, Arkansas",AR, Arkansas
970,"McCrory, Arkansas",AR, Arkansas
971,"McDougal, Arkansas",AR, Arkansas
972,"McGehee, Arkansas",AR, Arkansas
973,"McNab, Arkansas",AR, Arkansas
974,"McNeil, Arkansas",AR, Arkansas
975,"McRae, Arkansas",AR, Arkansas
976,"Madison, Arkansas",AR, Arkansas
977,"Magazine, Arkansas",AR, Arkansas
978,"Magness, Arkansas",AR, Arkansas
979,"Magnolia, Arkansas",AR, Arkansas
980,"Malvern, Arkansas",AR, Arkansas
981,"Mammoth Spring, Arkansas",AR, Arkansas
982,"Manila, Arkansas",AR, Arkansas
983,"Mansfield, Arkansas",AR, Arkansas
984,"Marianna, Arkansas",AR, Arkansas
985,"Marie, Arkansas",AR, Arkansas
986,"Marion, Arkansas",AR, Arkansas
987,"Marked Tree, Arkansas",AR, Arkansas
988,"Marmaduke, Arkansas",AR, Arkansas
989,"Marshall, Arkansas",AR, Arkansas
990,"Marvell, Arkansas",AR, Arkansas
991,"Maumelle, Arkansas",AR, Arkansas
992,"Mayflower, Arkansas",AR, Arkansas
993,"Maynard, Arkansas",AR, Arkansas
994,"Melbourne, Arkansas",AR, Arkansas
995,"Mena, Arkansas",AR, Arkansas
996,"Menifee, Arkansas",AR, Arkansas
997,"Midland, Arkansas",AR, Arkansas
998,"Midway, Arkansas",AR, Arkansas
999,"Mineral Springs, Arkansas",AR, Arkansas
1000,"Minturn, Arkansas",AR, Arkansas
1001,"Mitchellville, Arkansas",AR, Arkansas
1002,"Monette, Arkansas",AR, Arkansas
1003,"Monticello, Arkansas",AR, Arkansas
1004,"Montrose, Arkansas",AR, Arkansas
1005,"Moorefield, Arkansas",AR, Arkansas
1006,"Moro, Arkansas",AR, Arkansas
1007,"Morrilton, Arkansas",AR, Arkansas
1008,"Morrison Bluff, Arkansas",AR, Arkansas
1009,"Mountainburg, Arkansas",AR, Arkansas
1010,"Mountain Home, Arkansas",AR, Arkansas
1011,"Mountain Pine, Arkansas",AR, Arkansas
1012,"Mountain View, Arkansas",AR, Arkansas
1013,"Mount Ida, Arkansas",AR, Arkansas
1014,"Mount Pleasant, Arkansas",AR, Arkansas
1015,"Mount Vernon, Arkansas",AR, Arkansas
1016,"Mulberry, Arkansas",AR, Arkansas
1017,"Murfreesboro, Arkansas",AR, Arkansas
1018,"Nashville, Arkansas",AR, Arkansas
1019,"Newark, Arkansas",AR, Arkansas
1020,"Newport, Arkansas",AR, Arkansas
1021,"Nimmons, Arkansas",AR, Arkansas
1022,"Norfork, Arkansas",AR, Arkansas
1023,"Norman, Arkansas",AR, Arkansas
1024,"Norphlet, Arkansas",AR, Arkansas
1025,"North Little Rock, Arkansas",AR, Arkansas
1026,"Oak Grove, Arkansas",AR, Arkansas
1027,"Oak Grove Heights, Arkansas",AR, Arkansas
1028,"Oakhaven, Arkansas",AR, Arkansas
1029,"Oden, Arkansas",AR, Arkansas
1030,"Ogden, Arkansas",AR, Arkansas
1031,"Oil Trough, Arkansas",AR, Arkansas
1032,"O'Kean, Arkansas",AR, Arkansas
1033,"Okolona, Arkansas",AR, Arkansas
1034,"Ola, Arkansas",AR, Arkansas
1035,"Omaha, Arkansas",AR, Arkansas
1036,"Oppelo, Arkansas",AR, Arkansas
1037,"Osceola, Arkansas",AR, Arkansas
1038,"Oxford, Arkansas",AR, Arkansas
1039,"Ozan, Arkansas",AR, Arkansas
1040,"Ozark, Arkansas",AR, Arkansas
1041,"Palestine, Arkansas",AR, Arkansas
1042,"Pangburn, Arkansas",AR, Arkansas
1043,"Paragould, Arkansas",AR, Arkansas
1044,"Paris, Arkansas",AR, Arkansas
1045,"Parkdale, Arkansas",AR, Arkansas
1046,"Parkin, Arkansas",AR, Arkansas
1047,"Patmos, Arkansas",AR, Arkansas
1048,"Patterson, Arkansas",AR, Arkansas
1049,"Peach Orchard, Arkansas",AR, Arkansas
1050,"Pea Ridge, Arkansas",AR, Arkansas
1051,"Perla, Arkansas",AR, Arkansas
1052,"Perry, Arkansas",AR, Arkansas
1053,"Perry, Arkansas",AR, Arkansas
1054,"Perryville, Arkansas",AR, Arkansas
1055,"Piggott, Arkansas",AR, Arkansas
1056,"Pindall, Arkansas",AR, Arkansas
1057,"Pine Bluff, Arkansas",AR, Arkansas
1058,"Pineville, Arkansas",AR, Arkansas
1059,"Plainview, Arkansas",AR, Arkansas
1060,"Pleasant Plains, Arkansas",AR, Arkansas
1061,"Plumerville, Arkansas",AR, Arkansas
1062,"Pocahontas, Arkansas",AR, Arkansas
1063,"Pollard, Arkansas",AR, Arkansas
1064,"Portia, Arkansas",AR, Arkansas
1065,"Portland, Arkansas",AR, Arkansas
1066,"Pottsville, Arkansas",AR, Arkansas
1067,"Powhatan, Arkansas",AR, Arkansas
1068,"Poyen, Arkansas",AR, Arkansas
1069,"Prairie Grove, Arkansas",AR, Arkansas
1070,"Prattsville, Arkansas",AR, Arkansas
1071,"Prescott, Arkansas",AR, Arkansas
1072,"Pyatt, Arkansas",AR, Arkansas
1073,"Quitman, Arkansas",AR, Arkansas
1074,"Ratcliff, Arkansas",AR, Arkansas
1075,"Ravenden, Arkansas",AR, Arkansas
1076,"Ravenden Springs, Arkansas",AR, Arkansas
1077,"Rector, Arkansas",AR, Arkansas
1078,"Redfield, Arkansas",AR, Arkansas
1079,"Reed, Arkansas",AR, Arkansas
1080,"Reyno, Arkansas",AR, Arkansas
1081,"Rison, Arkansas",AR, Arkansas
1082,"Rockport, Arkansas",AR, Arkansas
1083,"Roe, Arkansas",AR, Arkansas
1084,"Rogers, Arkansas",AR, Arkansas
1085,"Rondo, Arkansas",AR, Arkansas
1086,"Rose Bud, Arkansas",AR, Arkansas
1087,"Rosston, Arkansas",AR, Arkansas
1088,"Rudy, Arkansas",AR, Arkansas
1089,"Russell, Arkansas",AR, Arkansas
1090,"Russellville, Arkansas",AR, Arkansas
1091,"Salem, Arkansas",AR, Arkansas
1092,"Salesville, Arkansas",AR, Arkansas
1093,"Scranton, Arkansas",AR, Arkansas
1094,"Searcy, Arkansas",AR, Arkansas
1095,"Sedgwick, Arkansas",AR, Arkansas
1096,"Shannon Hills, Arkansas",AR, Arkansas
1097,"Sheridan, Arkansas",AR, Arkansas
1098,"Sherrill, Arkansas",AR, Arkansas
1099,"Sherwood, Arkansas",AR, Arkansas
1100,"Shirley, Arkansas",AR, Arkansas
1101,"Sidney, Arkansas",AR, Arkansas
1102,"Siloam Springs, Arkansas",AR, Arkansas
1103,"Smackover, Arkansas",AR, Arkansas
1104,"Smithville, Arkansas",AR, Arkansas
1105,"South Lead Hill, Arkansas",AR, Arkansas
1106,"Sparkman, Arkansas",AR, Arkansas
1107,"Springdale, Arkansas",AR, Arkansas
1108,"Stamps, Arkansas",AR, Arkansas
1109,"Star City, Arkansas",AR, Arkansas
1110,"Stephens, Arkansas",AR, Arkansas
1111,"Strawberry, Arkansas",AR, Arkansas
1112,"Strong, Arkansas",AR, Arkansas
1113,"Stuttgart, Arkansas",AR, Arkansas
1114,"Subiaco, Arkansas",AR, Arkansas
1115,"Success, Arkansas",AR, Arkansas
1116,"Sulphur Rock, Arkansas",AR, Arkansas
1117,"Sulphur Springs, Arkansas",AR, Arkansas
1118,"Summit, Arkansas",AR, Arkansas
1119,"Sunset, Arkansas",AR, Arkansas
1120,"Swifton, Arkansas",AR, Arkansas
1121,"Taylor, Arkansas",AR, Arkansas
1122,"Texarkana, Arkansas",AR, Arkansas
1123,"Thornton, Arkansas",AR, Arkansas
1124,"Tillar, Arkansas",AR, Arkansas
1125,"Tinsman, Arkansas",AR, Arkansas
1126,"Tollette, Arkansas",AR, Arkansas
1127,"Traskwood, Arkansas",AR, Arkansas
1128,"Trumann, Arkansas",AR, Arkansas
1129,"Tuckerman, Arkansas",AR, Arkansas
1130,"Tull, Arkansas",AR, Arkansas
1131,"Tupelo, Arkansas",AR, Arkansas
1132,"Turrell, Arkansas",AR, Arkansas
1133,"Twin Groves, Arkansas",AR, Arkansas
1134,"Tyronza, Arkansas",AR, Arkansas
1135,"Ulm, Arkansas",AR, Arkansas
1136,"Valley Springs, Arkansas",AR, Arkansas
1137,"Van Buren, Arkansas",AR, Arkansas
1138,"Vandervoort, Arkansas",AR, Arkansas
1139,"Victoria, Arkansas",AR, Arkansas
1140,"Vilonia, Arkansas",AR, Arkansas
1141,"Viola, Arkansas",AR, Arkansas
1142,"Wabbaseka, Arkansas",AR, Arkansas
1143,"Waldenburg, Arkansas",AR, Arkansas
1144,"Waldo, Arkansas",AR, Arkansas
1145,"Waldron, Arkansas",AR, Arkansas
1146,"Walnut Ridge, Arkansas",AR, Arkansas
1147,"Ward, Arkansas",AR, Arkansas
1148,"Warren, Arkansas",AR, Arkansas
1149,"Washington, Arkansas",AR, Arkansas
1150,"Watson, Arkansas",AR, Arkansas
1151,"Weiner, Arkansas",AR, Arkansas
1152,"Weldon, Arkansas",AR, Arkansas
1153,"Western Grove, Arkansas",AR, Arkansas
1154,"West Fork, Arkansas",AR, Arkansas
1155,"West Memphis, Arkansas",AR, Arkansas
1156,"West Point, Arkansas",AR, Arkansas
1157,"Wheatley, Arkansas",AR, Arkansas
1158,"Whelen Springs, Arkansas",AR, Arkansas
1159,"White Hall, Arkansas",AR, Arkansas
1160,"Wickes, Arkansas",AR, Arkansas
1161,"Widener, Arkansas",AR, Arkansas
1162,"Wiederkehr Village, Arkansas",AR, Arkansas
1163,"Williford, Arkansas",AR, Arkansas
1164,"Willisville, Arkansas",AR, Arkansas
1165,"Wilmar, Arkansas",AR, Arkansas
1166,"Wilmot, Arkansas",AR, Arkansas
1167,"Wilson, Arkansas",AR, Arkansas
1168,"Wilton, Arkansas",AR, Arkansas
1169,"Winchester, Arkansas",AR, Arkansas
1170,"Winslow, Arkansas",AR, Arkansas
1171,"Winthrop, Arkansas",AR, Arkansas
1172,"Wooster, Arkansas",AR, Arkansas
1173,"Wrightsville, Arkansas",AR, Arkansas
1174,"Wynne, Arkansas",AR, Arkansas
1175,"Yellville, Arkansas",AR, Arkansas
1176,"Zinc, Arkansas",AR, Arkansas
1177,"Adelanto, California",CA, California
1178,"Agoura Hills, California",CA, California
1179,"Alameda, California",CA, California
1180,"Albany, California",CA, California
1181,"Alhambra, California",CA, California
1182,"Aliso Viejo, California",CA, California
1183,"Alturas, California",CA, California
1184,"Amador City, California",CA, California
1185,"American Canyon, California",CA, California
1186,"Anaheim, California",CA, California
1187,"Anderson, California",CA, California
1188,"Angels, California",CA, California
1189,"Antioch, California",CA, California
1190,"Apple Valley, California",CA, California
1191,"Arcadia, California",CA, California
1192,"Arcata, California",CA, California
1193,"Arroyo Grande, California",CA, California
1194,"Artesia, California",CA, California
1195,"Arvin, California",CA, California
1196,"Atascadero, California",CA, California
1197,"Atherton, California",CA, California
1198,"Atwater, California",CA, California
1199,"Auburn, California",CA, California
1200,"Avalon, California",CA, California
1201,"Avenal, California",CA, California
1202,"Azusa, California",CA, California
1203,"Bakersfield, California",CA, California
1204,"Baldwin Park, California",CA, California
1205,"Banning, California",CA, California
1206,"Barstow, California",CA, California
1207,"Beaumont, California",CA, California
1208,"Bell, California",CA, California
1209,"Bellflower, California",CA, California
1210,"Bell Gardens, California",CA, California
1211,"Belmont, California",CA, California
1212,"Belvedere, California",CA, California
1213,"Benicia, California",CA, California
